candidate_id,first_name,last_name,email,phone,location_city,location_country,current_company,current_title,linkedin_url,created_date
CAND-0905,Oleh,Lytovchenko,oleh.lytovchenko@outlook.com,,Kyiv,Ukraine,CGI,Senior FP&A Analyst,,2024-09-21
CAND-0906,Larysa,Shevchenko,larysa.shevchenko@gmail.com,961.686.3715,Vilnius,Lithuania,Danske Bank,Senior Operations Specialist,,2024-06-11
CAND-0907,Artem,Oliynyk,artem.oliynyk@protonmail.com,421-582-0970,Kyiv,Ukraine,Adform,Senior Analytics Engineer,linkedin.com/in/artem-oliynyk-333,2024-01-29
CAND-0908,Daria,Fedorov,daria.fedorov1@gmail.com,264-733-4817,London,United Kingdom,TrueLayer,Senior HR Business Partner,,2024-06-08
CAND-0909,Daryna,Kravchenko,daryna.kravchenko@outlook.com,,Berlin,Germany,Revolut,Compliance Specialist,linkedin.com/in/daryna-kravchenko-166,2024-12-16
CAND-0910,Matas,Mockus,matas.mockus@yahoo.com,,Kyiv,Ukraine,Freelance,SEO Specialist,linkedin.com/in/matas-mockus-753,2024-01-13
CAND-0911,Ioana,Toth,ioana.toth@protonmail.com,502.456.6212x86716,London,United Kingdom,Swedbank,Head of Product,linkedin.com/in/ioana-toth-647,2024-03-22
CAND-0912,Janos,Kuznetsov,janos.kuznetsov1@gmail.com,546.972.9949,Riga,Latvia,Wise,SEO Specialist,linkedin.com/in/janos-kuznetsov-723,2024-09-29
CAND-0913,Mykola,Lytovchenko,mykola.lytovchenko@gmail.com,,Vilnius,Lithuania,EPAM Systems,Frontend Engineer,linkedin.com/in/mykola-lytovchenko-695,2025-05-03
CAND-0914,Ewelina,Kowalski,ewelina.kowalski@gmail.com,,Vilnius,Lithuania,Cognizant,Principal Product Manager,linkedin.com/in/ewelina-kowalski-655,2024-08-08
CAND-0915,Oleksiy,Moroz,oleksiy.moroz@outlook.com,,Vilnius,Lithuania,Bite,Senior CRM Manager,linkedin.com/in/oleksiy-moroz-567,2024-01-01
CAND-0916,Gintaras,Grigas,gintaras.grigas@protonmail.com,930-927-1693x859,Berlin,Germany,Barclays Technology,Finance Director,linkedin.com/in/gintaras-grigas-644,2024-09-11
CAND-0917,Aleksandra,Kowalczyk,aleksandra.kowalczyk@protonmail.com,590.414.7546x926,Lviv,Ukraine,Wise,Compliance Specialist,linkedin.com/in/aleksandra-kowalczyk-283,2024-03-08
CAND-0918,Sophie,Clark,sophie.clark@outlook.com,+1-667-362-9160x324,London,United Kingdom,Wise,Marketing Manager,linkedin.com/in/sophie-clark-613,2024-11-08
CAND-0919,Marta,Dabrowska,marta.dabrowska1@gmail.com,,Vilnius,Lithuania,Tesonet,Operations Analyst,,2024-06-10
CAND-0920,Taras,Oliynyk,taras.oliynyk@protonmail.com,001-937-468-1511x856,Kaunas,Lithuania,Personio,Head of Marketing,,2024-11-06
CAND-0921,Filip,Mazur,filip.mazur@protonmail.com,838-207-0176x563,Warsaw,Poland,Ubisoft,HR Manager,,2025-02-17
CAND-0922,Matas,Daunoras,matas.daunoras1@gmail.com,3415257771,London,United Kingdom,Delivery Hero,FP&A Analyst,linkedin.com/in/matas-daunoras-537,2025-01-26
CAND-0923,Agnieszka,Jankowski,agnieszka.jankowski@gmail.com,001-372-874-2209x124,Berlin,Germany,Personio,Product Manager,linkedin.com/in/agnieszka-jankowski-591,2025-04-26
CAND-0924,Petra,Smirnov,petra.smirnov1@gmail.com,(210)542-7523,Tallinn,Estonia,SEB,Platform Engineer,linkedin.com/in/petra-smirnov-650,2025-01-13
CAND-0925,Maciej,Wisniewski,maciej.wisniewski@protonmail.com,508.516.4709x006,Lviv,Ukraine,Luminor,Senior Analytics Manager,linkedin.com/in/maciej-wisniewski-675,2024-03-31
CAND-0926,Tomasz,Wozniak,tomasz.wozniak@yahoo.com,,London,United Kingdom,Adform,Senior Product Lead,,2025-01-04
CAND-0927,Nikita,Nagy,nikita.nagy1@gmail.com,(333)410-6005x313,Berlin,Germany,CGI,Senior CRM Manager,linkedin.com/in/nikita-nagy-718,2024-01-24
CAND-0928,Aiste,Zukauskas,aiste.zukauskas@outlook.com,,Riga,Latvia,Vinted,Operations Analyst,,2025-05-31
CAND-0929,Bence,Smirnov,bence.smirnov1@gmail.com,001-820-868-1558x3938,Tallinn,Estonia,Bolt,Head of Product,linkedin.com/in/bence-smirnov-917,2025-06-09
CAND-0930,Tiberiu,Fedorov,tiberiu.fedorov@protonmail.com,,Kyiv,Ukraine,Telia,Senior Financial Analyst,linkedin.com/in/tiberiu-fedorov-174,2024-07-05
CAND-0931,Taras,Marchenko,taras.marchenko@protonmail.com,733-215-5206,Wroclaw,Poland,Playtika,Senior HR Business Partner,linkedin.com/in/taras-marchenko-499,2024-01-20
CAND-0932,Matas,Mockus,matas.mockus@gmail.com,(937)331-4950x1364,Kyiv,Ukraine,Checkout.com,Legal Manager,,2024-12-29
CAND-0933,Daria,Toth,daria.toth1@gmail.com,001-789-924-1956x252,Vilnius,Lithuania,Playtika,Engineering Manager,,2024-12-01
CAND-0934,Oksana,Toth,oksana.toth1@gmail.com,250-599-7683,Kharkiv,Ukraine,N26,Marketing Manager,linkedin.com/in/oksana-toth-550,2024-05-06
CAND-0935,Tiberiu,Toth,tiberiu.toth@outlook.com,2914436391,Kaunas,Lithuania,Zalando,Marketing Manager,linkedin.com/in/tiberiu-toth-279,2025-06-02
CAND-0936,Anastasia,Nagy,anastasia.nagy@gmail.com,(474)632-6303x975,Berlin,Germany,Zynga,Senior Operations Specialist,linkedin.com/in/anastasia-nagy-315,2024-04-02
CAND-0937,George,Thomas,george.thomas@gmail.com,,Vilnius,Lithuania,SEB,HR Business Partner,linkedin.com/in/george-thomas-417,2024-03-07
CAND-0938,Katarzyna,Wojcik,katarzyna.wojcik@protonmail.com,508-864-0355x33803,Tallinn,Estonia,SEB,Compliance Specialist,,2024-11-27
CAND-0939,Greta,Radzevicius,greta.radzevicius@gmail.com,452.570.1713x02321,Vilnius,Lithuania,Cognizant,Frontend Engineer,,2024-10-27
CAND-0940,Kamil,Zielinski,kamil.zielinski@gmail.com,881.467.4233,Berlin,Germany,Tesonet,Data Analyst,,2024-01-31
CAND-0941,Filip,Mazur,filip.mazur@gmail.com,+1-834-449-7347x156,Vilnius,Lithuania,Playtika,Operations Analyst,linkedin.com/in/filip-mazur-992,2024-05-27
CAND-0942,Marius,Fedorov,marius.fedorov@protonmail.com,476.489.6270x6614,Vilnius,Lithuania,Wargaming,Operations Manager,linkedin.com/in/marius-fedorov-167,2024-04-25
CAND-0943,Marius,Kuznetsov,marius.kuznetsov@outlook.com,467-947-4689x715,Tallinn,Estonia,Jam City,DevOps Engineer,,2024-09-20
CAND-0944,Vaida,Paulauskas,vaida.paulauskas@outlook.com,823.800.8576,Riga,Latvia,Ubisoft,Brand Manager,linkedin.com/in/vaida-paulauskas-246,2024-08-18
CAND-0945,Nicole,Wagner,nicole.wagner@gmail.com,,Vilnius,Lithuania,N26,Management Accountant,linkedin.com/in/nicole-wagner-827,2025-04-18
CAND-0946,Jana,Klein,jana.klein@gmail.com,,Vilnius,Lithuania,Telia,Trust and Safety Lead,,2024-02-05
CAND-0947,Katharina,Muller,katharina.muller@gmail.com,,Vilnius,Lithuania,Jam City,Engineering Manager,linkedin.com/in/katharina-muller-430,2024-01-12
CAND-0948,Vasyl,Bondarenko,vasyl.bondarenko@protonmail.com,,Lviv,Ukraine,Swedbank,Head of Compliance,linkedin.com/in/vasyl-bondarenko-658,2025-03-26
CAND-0949,Dovydas,Stankus,dovydas.stankus@gmail.com,,Vilnius,Lithuania,CGI,Compliance Manager,linkedin.com/in/dovydas-stankus-784,2024-12-16
CAND-0950,Daniel,Davies,daniel.davies@outlook.com,001-556-874-9160x1692,Gdansk,Poland,Adform,Product Designer,,2024-05-03
CAND-0951,Mykhailo,Kravchenko,mykhailo.kravchenko@gmail.com,758-275-0663x370,Krakow,Poland,Pipedrive,Data Engineer,linkedin.com/in/mykhailo-kravchenko-796,2024-08-15
CAND-0952,Ethan,Davies,ethan.davies@yahoo.com,001-324-397-2439x920,Vilnius,Lithuania,TrueLayer,Engineering Manager,linkedin.com/in/ethan-davies-810,2025-06-27
CAND-0953,Arnas,Levinskas,arnas.levinskas@protonmail.com,+1-866-691-8362x6448,Wroclaw,Poland,Miniclip,TA Manager,linkedin.com/in/arnas-levinskas-510,2024-10-30
CAND-0954,Natalia,Szymanski,natalia.szymanski@outlook.com,001-961-219-5243x6402,London,United Kingdom,EPAM Systems,Platform Engineer,linkedin.com/in/natalia-szymanski-419,2024-08-01
CAND-0955,Anastasia,Popescu,anastasia.popescu@outlook.com,716-486-4622,Berlin,Germany,Revolut,Performance Marketing Manager,linkedin.com/in/anastasia-popescu-500,2024-07-17
CAND-0956,Edvinas,Mockus,edvinas.mockus@gmail.com,,Vilnius,Lithuania,EA Games,Data Engineer,linkedin.com/in/edvinas-mockus-878,2024-12-01
CAND-0957,Mindaugas,Kairys,mindaugas.kairys@gmail.com,,Tallinn,Estonia,N26,Senior Legal Counsel,linkedin.com/in/mindaugas-kairys-724,2025-04-10
CAND-0958,Simona,Mockus,simona.mockus@gmail.com,001-223-472-8179x323,Hamburg,Germany,TransferGo,Senior Legal Counsel,,2025-05-13
CAND-0959,Oliver,Jones,oliver.jones@protonmail.com,001-334-767-9121x41614,Tallinn,Estonia,Danske Bank,Senior Marketing Manager,,2025-03-18
CAND-0960,Ewelina,Kowalczyk,ewelina.kowalczyk@protonmail.com,2932771004,Hamburg,Germany,Jam City,Partner Operations Manager,,2024-03-26
CAND-0961,Lina,Levinskas,lina.levinskas1@yahoo.com,938-706-9847,Tallinn,Estonia,,,linkedin.com/in/lina-levinskas-899,2025-05-14
CAND-0962,Kateryna,Moroz,kateryna.moroz@yahoo.com,,London,United Kingdom,King,Senior Product Manager,linkedin.com/in/kateryna-moroz-220,2024-09-01
CAND-0963,Weronika,Zielinski,weronika.zielinski@outlook.com,+1-765-755-5356x690,Vilnius,Lithuania,Freelance,Senior Legal Manager,,2025-03-18
CAND-0964,Julian,Muller,julian.muller@protonmail.com,,Vilnius,Lithuania,Luminor,Senior Mobile Engineer,linkedin.com/in/julian-muller-799,2024-12-18
CAND-0965,Katarzyna,Szymanski,katarzyna.szymanski@gmail.com,607-562-0918,London,United Kingdom,Jam City,Finance Manager,linkedin.com/in/katarzyna-szymanski-889,2024-11-25
CAND-0966,Sandra,Hartmann,sandra.hartmann1@gmail.com,,Amsterdam,Netherlands,CGI,Trust and Safety Lead,,2024-08-21
CAND-0967,Piotr,Dabrowska,piotr.dabrowska@outlook.com,(779)978-6305x050,Berlin,Germany,Wise,Compensation and Benefits Analyst,linkedin.com/in/piotr-dabrowska-925,2025-03-24
CAND-0968,Daria,Ivanov,daria.ivanov@gmail.com,397.869.1567,Krakow,Poland,Barclays Technology,Finance Manager,linkedin.com/in/daria-ivanov-812,2024-03-18
CAND-0969,Tadas,Mockus,tadas.mockus@gmail.com,993-428-9802x7148,Krakow,Poland,Swedbank,Senior Analytics Manager,,2024-10-27
CAND-0970,Tetyana,Bondarenko,tetyana.bondarenko@outlook.com,,Warsaw,Poland,Tesonet,Finance Analyst,,2024-08-12
CAND-0971,Domantas,Stonkus,domantas.stonkus@gmail.com,417.783.3321x160,Gdansk,Poland,Miniclip,Senior Legal Manager,linkedin.com/in/domantas-stonkus-681,2024-07-15
CAND-0972,Weronika,Zielinski,weronika.zielinski@protonmail.com,(343)747-1287x1539,Hamburg,Germany,SEB,Senior FP&A Analyst,,2024-09-26
CAND-0973,Krzysztof,Lewandowski,krzysztof.lewandowski@yahoo.com,(568)363-3414x1115,Gdansk,Poland,Adform,Operations Manager,,2024-05-11
CAND-0974,Lina,Noreika,lina.noreika2@gmail.com,001-552-856-9040,Riga,Latvia,N26,Trust and Safety Lead,,2024-08-17
CAND-0975,Anna,Szymanski,anna.szymanski1@yahoo.com,(455)628-9931x60875,Tallinn,Estonia,Bolt,Junior BI Analyst,linkedin.com/in/anna-szymanski-158,2024-12-21
CAND-0976,Marta,Dabrowska,marta.dabrowska2@gmail.com,777.629.4209,London,United Kingdom,Ubisoft,Senior Finance Manager,,2025-05-17
CAND-0977,Karolina,Zielinski,karolina.zielinski@gmail.com,214.497.3746x05233,Warsaw,Poland,EPAM Systems,Fraud Analyst,linkedin.com/in/karolina-zielinski-652,2024-11-18
CAND-0978,Elena,Ivanov,elena.ivanov@yahoo.com,364.620.8656x7566,Lviv,Ukraine,Miniclip,Senior Product Designer,,2024-09-11
CAND-0979,Daria,Nagy,daria.nagy@gmail.com,438-961-2590x4729,Berlin,Germany,TransferGo,Operations Analyst,linkedin.com/in/daria-nagy-801,2025-01-31
CAND-0980,Oscar,Williams,oscar.williams@gmail.com,001-874-823-3305x912,Warsaw,Poland,Wise,TA Manager,linkedin.com/in/oscar-williams-366,2025-02-15
CAND-0981,Lukas,Stankus,lukas.stankus@outlook.com,,Krakow,Poland,Playtika,Head of Engineering,linkedin.com/in/lukas-stankus-197,2024-06-21
CAND-0982,Tomas,Stankus,tomas.stankus1@outlook.com,+1-820-515-7201x85962,Riga,Latvia,Ubisoft,Operations Manager,linkedin.com/in/tomas-stankus-735,2025-05-25
CAND-0983,Saulius,Paulauskas,saulius.paulauskas@protonmail.com,,Tallinn,Estonia,Ubisoft,Senior Analytics Manager,linkedin.com/in/saulius-paulauskas-933,2025-03-31
CAND-0984,Jonas,Rimkus,jonas.rimkus@gmail.com,3139674926,London,United Kingdom,EA Games,Senior Analytics Manager,linkedin.com/in/jonas-rimkus-258,2024-12-11
CAND-0985,Ioana,Petrov,ioana.petrov@outlook.com,,London,United Kingdom,Bolt,Operations Specialist,linkedin.com/in/ioana-petrov-937,2025-05-17
CAND-0986,Saulius,Petrauskas,saulius.petrauskas@outlook.com,,Hamburg,Germany,EA Games,Senior Product Lead,linkedin.com/in/saulius-petrauskas-428,2025-06-23
CAND-0987,Daryna,Kovalchuk,daryna.kovalchuk@yahoo.com,+1-264-975-0111x1783,Warsaw,Poland,Adform,Compliance Manager,,2025-03-12
CAND-0988,Maciej,Kowalski,maciej.kowalski@outlook.com,319-426-7649x215,Krakow,Poland,Miniclip,L&D Specialist,,2024-02-26
CAND-0989,Dmytro,Tkachenko,dmytro.tkachenko@yahoo.com,(306)488-8718x9813,Krakow,Poland,Wise,Trust and Safety Lead,linkedin.com/in/dmytro-tkachenko-410,2025-01-29
CAND-0990,Ruta,Ambrazas,ruta.ambrazas@protonmail.com,+1-320-687-5102x932,Amsterdam,Netherlands,Barclays Technology,Customer Support Lead,,2024-04-11
CAND-0991,Krzysztof,Kozlowski,krzysztof.kozlowski@gmail.com,001-601-918-4582x60340,Vilnius,Lithuania,Delivery Hero,Junior DevOps Engineer,linkedin.com/in/krzysztof-kozlowski-805,2024-04-29
CAND-0992,Nikita,Ivanov,nikita.ivanov@gmail.com,,Riga,Latvia,Danske Bank,People Operations Coordinator,linkedin.com/in/nikita-ivanov-736,2024-09-21
CAND-0993,Janos,Kovacs,janos.kovacs1@gmail.com,,Tallinn,Estonia,Personio,Senior TA Specialist,,2025-01-21
CAND-0994,Lina,Mockus,lina.mockus@yahoo.com,(597)358-5988,London,United Kingdom,King,Legal Counsel,linkedin.com/in/lina-mockus-217,2024-04-28
CAND-0995,Viktorija,Butkus,viktorija.butkus@yahoo.com,+1-603-403-2432x98395,Wroclaw,Poland,SumUp,L&D Specialist,linkedin.com/in/viktorija-butkus-683,2024-09-24
CAND-0996,Domantas,Jankauskas,domantas.jankauskas@yahoo.com,,Vilnius,Lithuania,TrueLayer,Senior Backend Engineer,linkedin.com/in/domantas-jankauskas-138,2025-02-01
CAND-0997,Viktorija,Levinskas,viktorija.levinskas@outlook.com,001-896-418-4462x6714,Kaunas,Lithuania,Tesonet,Senior Legal Counsel,linkedin.com/in/viktorija-levinskas-615,2024-07-12
CAND-0998,Emily,Roberts,emily.roberts@gmail.com,,Kaunas,Lithuania,SumUp,Data Engineer,,2024-02-27
CAND-0999,Lukasz,Wozniak,lukasz.wozniak@gmail.com,+1-431-843-5989,Tallinn,Estonia,CGI,Compliance Specialist,linkedin.com/in/lukasz-wozniak-351,2025-06-25
CAND-1000,Rytis,Petrauskas,rytis.petrauskas@gmail.com,(356)360-9314,Kaunas,Lithuania,Checkout.com,Senior Frontend Engineer,,2024-11-25
CAND-1001,Michal,Dabrowska,michal.dabrowska@gmail.com,+1-886-515-1554x23401,Vilnius,Lithuania,Vinted,HR Manager,,2024-02-06
CAND-1002,Yaroslav,Oliynyk,yaroslav.oliynyk@yahoo.com,(611)328-4971x8594,Warsaw,Poland,Miniclip,Talent Acquisition Specialist,linkedin.com/in/yaroslav-oliynyk-727,2024-09-13
CAND-1003,Paulina,Wisniewski,paulina.wisniewski@outlook.com,8259625889,Kaunas,Lithuania,Tesonet,Senior Financial Analyst,,2025-02-01
CAND-1004,Zsuzsanna,Popescu,zsuzsanna.popescu@outlook.com,,Vilnius,Lithuania,LMT,Senior HR Business Partner,,2024-05-08
CAND-1005,Marius,Petrov,marius.petrov2@outlook.com,001-624-208-2226,Berlin,Germany,SEB,Senior Compliance Manager,linkedin.com/in/marius-petrov-236,2025-06-26
CAND-1006,Domantas,Radzevicius,domantas.radzevicius1@gmail.com,,London,United Kingdom,Miniclip,Customer Support Manager,linkedin.com/in/domantas-radzevicius-414,2024-08-06
CAND-1007,Pawel,Kowalczyk,pawel.kowalczyk@yahoo.com,001-853-596-7275x7844,Vilnius,Lithuania,CGI,Senior Analytics Engineer,linkedin.com/in/pawel-kowalczyk-553,2024-01-25
CAND-1008,Julian,Weber,julian.weber@protonmail.com,314-665-1113x1290,Kyiv,Ukraine,Freelance,Senior HR Business Partner,linkedin.com/in/julian-weber-424,2025-04-24
CAND-1009,Lina,Stankus,lina.stankus@yahoo.com,,Tallinn,Estonia,Jam City,Senior Backend Engineer,linkedin.com/in/lina-stankus-108,2024-02-24
CAND-1010,Filip,Wojcik,filip.wojcik@protonmail.com,+1-370-868-2778,Vilnius,Lithuania,Bolt,Senior Operations Specialist,linkedin.com/in/filip-wojcik-948,2025-04-02
CAND-1011,Katarzyna,Kowalczyk,katarzyna.kowalczyk@gmail.com,,Vilnius,Lithuania,Tesonet,Senior Analytics Engineer,linkedin.com/in/katarzyna-kowalczyk-665,2025-04-25
CAND-1012,Alexander,Schmidt,alexander.schmidt@protonmail.com,,Hamburg,Germany,Nord Security,DevOps Engineer,linkedin.com/in/alexander-schmidt-588,2024-06-23
CAND-1013,Isabelle,Davies,isabelle.davies@outlook.com,2939068538,Vilnius,Lithuania,Playtika,Head of Compliance,,2024-03-28
CAND-1014,Andrei,Fedorov,andrei.fedorov@gmail.com,(283)821-5285,Hamburg,Germany,TransferGo,Head of Marketing,linkedin.com/in/andrei-fedorov-911,2024-03-26
CAND-1015,Anna,Kaminski,anna.kaminski@yahoo.com,662.551.5381x4474,Vilnius,Lithuania,SumUp,Senior CRM Manager,,2024-01-25
CAND-1016,Anna,Dabrowska,anna.dabrowska@gmail.com,9962348079,Warsaw,Poland,Telia,Trust and Safety Analyst,,2025-04-14
CAND-1017,Felix,Schneider,felix.schneider@yahoo.com,(709)275-4510x526,Krakow,Poland,EPAM Systems,Compensation and Benefits Analyst,linkedin.com/in/felix-schneider-136,2024-10-03
CAND-1018,Michael,Wagner,michael.wagner@protonmail.com,367-931-8826,Wroclaw,Poland,SumUp,Senior Performance Marketer,linkedin.com/in/michael-wagner-560,2024-03-27
CAND-1019,Isabelle,Thomas,isabelle.thomas@gmail.com,8244376545,Vilnius,Lithuania,Nord Security,CRM Manager,linkedin.com/in/isabelle-thomas-685,2024-08-30
CAND-1020,Emily,Lewis,emily.lewis@gmail.com,+1-241-777-2256,Kaunas,Lithuania,Miniclip,UX Researcher,,2025-04-16
CAND-1021,Yaroslav,Melnyk,yaroslav.melnyk@yahoo.com,001-531-934-0266x502,London,United Kingdom,Zalando,UX Researcher,,2024-01-04
CAND-1022,Agnieszka,Kowalski,agnieszka.kowalski@protonmail.com,+1-341-267-8725x68621,Warsaw,Poland,TrueLayer,Senior Growth Manager,,2025-05-22
CAND-1023,Ivan,Lytovchenko,ivan.lytovchenko@protonmail.com,(225)880-3056,Amsterdam,Netherlands,Bite,Senior Data Analyst,linkedin.com/in/ivan-lytovchenko-302,2024-09-26
CAND-1024,Jolanta,Paulauskas,jolanta.paulauskas@protonmail.com,,Vilnius,Lithuania,Accenture,Brand Manager,linkedin.com/in/jolanta-paulauskas-522,2025-06-02
CAND-1025,Ivan,Kravchenko,ivan.kravchenko@protonmail.com,344.671.6392x8234,Vilnius,Lithuania,SumUp,Finance Manager,linkedin.com/in/ivan-kravchenko-605,2024-12-18
CAND-1026,Marius,Ionescu,marius.ionescu@protonmail.com,,London,United Kingdom,Wargaming,Product Designer,linkedin.com/in/marius-ionescu-720,2024-03-08
CAND-1027,Tetyana,Oliynyk,tetyana.oliynyk@gmail.com,001-536-337-1892x392,Berlin,Germany,DXC Technology,FP&A Manager,linkedin.com/in/tetyana-oliynyk-862,2024-07-13
CAND-1028,Saulius,Ambrazas,saulius.ambrazas@outlook.com,,Warsaw,Poland,Swedbank,Senior Legal Manager,linkedin.com/in/saulius-ambrazas-245,2025-01-29
CAND-1029,Bartosz,Jankowski,bartosz.jankowski@gmail.com,(560)343-2609,Amsterdam,Netherlands,Tesonet,Compensation and Benefits Analyst,,2024-06-25
CAND-1030,Jolanta,Paulauskas,jolanta.paulauskas1@gmail.com,9662843356,Vilnius,Lithuania,CGI,Growth Analyst,linkedin.com/in/jolanta-paulauskas-949,2024-10-11
CAND-1031,Rokas,Ambrazas,rokas.ambrazas@outlook.com,,Vilnius,Lithuania,,,linkedin.com/in/rokas-ambrazas-208,2024-03-09
CAND-1032,Mirela,Nagy,mirela.nagy@gmail.com,260.241.4545x63502,Berlin,Germany,Delivery Hero,Senior TA Specialist,linkedin.com/in/mirela-nagy-446,2024-11-14
CAND-1033,Jonas,Hoffmann,jonas.hoffmann@gmail.com,4536474916,Kaunas,Lithuania,Danske Bank,Analytics Engineer,linkedin.com/in/jonas-hoffmann-557,2025-01-13
CAND-1034,Adam,Kozlowski,adam.kozlowski@gmail.com,,Hamburg,Germany,Jam City,Compliance Manager,linkedin.com/in/adam-kozlowski-439,2024-07-18
CAND-1035,Oksana,Fedorov,oksana.fedorov1@yahoo.com,755.541.1082x5559,Riga,Latvia,DXC Technology,Senior Legal Manager,linkedin.com/in/oksana-fedorov-197,2025-01-28
CAND-1036,Sophie,Thomas,sophie.thomas@outlook.com,+1-543-996-1129x1093,Hamburg,Germany,Personio,Senior Product Designer,,2024-10-09
CAND-1037,Felix,Becker,felix.becker@gmail.com,418-295-4738,Vilnius,Lithuania,Atea,Senior Compliance Manager,,2025-05-11
CAND-1038,Ioana,Toth,ioana.toth1@protonmail.com,(336)884-8557,Wroclaw,Poland,Zynga,Product Manager,,2024-07-18
CAND-1039,Iryna,Marchenko,iryna.marchenko@outlook.com,476-688-0294,Riga,Latvia,Wargaming,Financial Analyst,linkedin.com/in/iryna-marchenko-129,2025-03-07
CAND-1040,Matas,Daunoras,matas.daunoras@protonmail.com,4909367881,Vilnius,Lithuania,Bite,Operations Analyst,linkedin.com/in/matas-daunoras-302,2025-04-09
CAND-1041,Simona,Kazlauskas,simona.kazlauskas@gmail.com,001-286-986-6943x20293,Warsaw,Poland,Cognizant,Trust and Safety Analyst,linkedin.com/in/simona-kazlauskas-126,2025-03-20
CAND-1042,Vasyl,Moroz,vasyl.moroz@gmail.com,684.243.4481x23083,Warsaw,Poland,Ubisoft,Senior Engineering Manager,,2024-05-15
CAND-1043,Karolina,Wisniewski,karolina.wisniewski@gmail.com,+1-724-724-0338x1059,Wroclaw,Poland,Contentful,Group Product Manager,linkedin.com/in/karolina-wisniewski-522,2024-12-17
CAND-1044,Hannah,Smith,hannah.smith@yahoo.com,284-726-9450,Kyiv,Ukraine,Tesonet,Group Product Manager,linkedin.com/in/hannah-smith-881,2024-09-24
CAND-1045,Tomas,Petrauskas,tomas.petrauskas@protonmail.com,,Warsaw,Poland,King,Frontend Engineer,,2024-05-20
CAND-1046,Viktor,Boyko,viktor.boyko@protonmail.com,642.540.8916,Berlin,Germany,Devbridge,Compliance Specialist,linkedin.com/in/viktor-boyko-141,2024-07-23
CAND-1047,Bohdan,Oliynyk,bohdan.oliynyk@gmail.com,435.943.9627x365,Vilnius,Lithuania,Danske Bank,Data Engineer,linkedin.com/in/bohdan-oliynyk-742,2024-10-15
CAND-1048,Tadas,Butkus,tadas.butkus@gmail.com,,Warsaw,Poland,Zalando,Customer Support Manager,linkedin.com/in/tadas-butkus-392,2025-04-07
CAND-1049,Egle,Gudas,egle.gudas@gmail.com,472-672-2397,Kaunas,Lithuania,Nord Security,Brand Manager,,2024-11-01
CAND-1050,Mirela,Ivanov,mirela.ivanov@outlook.com,3428269312,Tallinn,Estonia,Ubisoft,Financial Analyst,linkedin.com/in/mirela-ivanov-321,2024-07-04
CAND-1051,Marius,Ivanov,marius.ivanov@outlook.com,,Tallinn,Estonia,Revolut,Senior Compliance Manager,,2024-09-11
CAND-1052,Tomas,Kazlauskas,tomas.kazlauskas@yahoo.com,876.818.2091,Vilnius,Lithuania,Personio,DevOps Engineer,,2024-06-12
CAND-1053,Domantas,Ambrazas,domantas.ambrazas@protonmail.com,,Vilnius,Lithuania,Luminor,Backend Engineer,,2024-11-05
CAND-1054,Domantas,Paulauskas,domantas.paulauskas@protonmail.com,2102023142,London,United Kingdom,Playtika,Legal Counsel,linkedin.com/in/domantas-paulauskas-340,2025-04-11
